h;idAnalyse;distanceDebut;tpsFinCoulee;tpsFinPremierMvt;nbCycles;tpsFinDernierMvt;distanceFin;tpsPassage
1;1;0;-1;-1;0;-1;50;24.89
2;2;0;6.87;-1;0;24.95;50;24.96
3;3;0;5.86;-1;0;25.62;50;25.93
4;4;0;-1;-1;0;-1;50;26.49
5;4;50;-1;-1;0;-1;100;57.69
6;5;0;5.28;-1;0;24.7;50;25.77
7;5;50;29.07;-1;0;53.73;100;53.93
8;6;0;5.23;-1;0;24.81;50;26.06
9;6;50;29.12;-1;0;55.23;100;55.51
10;7;0;4.69;-1;0;24.66;50;26.1
11;7;50;29.56;-1;0;54.3;100;54.74
12;8;0;4.87;-1;0;25.19;50;26.46
13;8;50;29.86;-1;0;54.82;100;55.07
14;9;0;6.09;-1;0;28.18;50;28.98
15;9;50;35.18;-1;0;60.23;100;61.4
16;10;0;7.06;-1;0;28.07;50;28.4
17;10;50;35.24;-1;0;60.78;100;61.43
18;11;0;-1;-1;0;-1;50;26.89
19;11;50;-1;-1;0;-1;100;55.75
20;11;100;-1;-1;0;-1;150;84.71
21;11;150;-1;-1;0;-1;200;114.03
22;11;200;-1;-1;0;-1;250;143.02
23;11;250;-1;-1;0;-1;300;172.27
24;11;300;-1;-1;0;-1;350;201.59
25;11;350;-1;-1;0;-1;400;230.48
26;12;0;5.93;-1;0;24.05;50;24.23
27;13;0;5.6;-1;0;24.56;50;25.08
28;14;0;6.7;-1;0;24.58;50;25.11
29;15;0;6.91;-1;0;26.24;50;27.02
30;15;50;33.37;-1;0;57.04;100;57.48
31;16;0;5.82;-1;0;24.92;50;26.1
32;16;50;29.72;-1;0;53.58;100;53.97
33;17;0;4.38;-1;0;24.59;50;25.6
34;17;50;28.47;-1;0;52.89;100;53.36
35;18;0;4.35;-1;0;24.51;50;25.64
36;18;50;29.01;-1;0;53.91;100;54.25
37;19;0;4.77;-1;0;24.62;50;25.79
38;19;50;29.05;-1;0;54.14;100;54.34
39;20;0;4.45;-1;0;22.39;50;23.31
40;20;50;26.73;-1;0;48.11;100;48.36
41;21;0;4.43;-1;0;22.84;50;23.77
42;21;50;26.74;-1;0;49.32;100;49.35
43;22;0;5.46;-1;0;22.44;50;23.37
44;22;50;26.89;-1;0;49.02;100;49.04
45;23;0;6.02;-1;0;25.86;50;26.11
46;23;50;33.02;-1;0;54.91;100;55.4
47;23;100;60.95;-1;0;85.4;150;85.59
48;23;150;91.24;-1;0;115.88;200;116.33
49;24;0;4.62;-1;0;27.11;50;28.4
50;24;50;30.89;-1;0;57.39;100;58.62
51;24;100;60.97;-1;0;87.36;150;88.78
52;24;150;91.11;-1;0;117.81;200;119.01
53;24;200;121.37;-1;0;147.69;250;149
54;24;250;151.49;-1;0;177.87;300;179.13
55;24;300;181.43;-1;0;207.75;350;209.01
56;24;350;211.67;-1;0;238.05;400;239.21
57;24;400;241.63;-1;0;267.43;450;268.96
58;24;450;271.55;-1;0;297.53;500;298.98
59;24;500;301.53;-1;0;327.59;550;328.86
60;24;550;331.32;-1;0;357.67;600;358.87
61;24;600;361.29;-1;0;387.21;650;388.62
62;24;650;391.09;-1;0;417.05;700;418.55
63;24;700;420.91;-1;0;446.85;750;448.38
64;24;750;450.74;-1;0;477.05;800;478.37
65;24;800;480.67;-1;0;506.91;850;508.13
66;24;850;510.59;-1;0;536.24;900;537.78
67;24;900;540.13;-1;0;566.37;950;567.62
68;24;950;570.07;-1;0;596.19;1000;597.45
69;24;1000;599.73;-1;0;625.95;1050;627.22
70;24;1050;629.63;-1;0;655.73;1100;657.01
71;24;1100;659.37;-1;0;685.56;1150;686.84
72;24;1150;689.35;-1;0;715.41;1200;716.74
73;24;1200;719.07;-1;0;745.2;1250;746.52
74;24;1250;748.87;-1;0;775.41;1300;776.7
75;24;1300;778.86;-1;0;805.61;1350;806.83
76;24;1350;809.23;-1;0;835.77;1400;837
77;24;1400;839.29;-1;0;865.61;1450;866.89
78;24;1450;869.27;-1;0;895.21;1500;896.09
79;25;0;4.44;-1;0;22.35;50;23.31
80;25;50;26.89;-1;0;48.03;100;48.09
81;26;0;6.86;-1;0;26.87;50;26.88
82;26;50;33.44;-1;0;57.35;100;57.37
83;27;0;5.79;-1;0;26.01;50;26.05
84;27;50;31.47;-1;0;55.95;100;55.98
85;27;100;61.94;-1;0;86.14;150;86.17
86;27;150;91.74;-1;0;117.76;200;117.77
87;28;0;6.01;-1;0;26.55;50;26.6
88;28;50;32.35;-1;0;58.03;100;58.08
89;28;100;63.91;-1;0;92.2;150;93.43
90;28;150;97.01;-1;0;122.17;200;122.29
91;29;0;-1;-1;0;-1;50;26.15
92;29;50;-1;-1;0;-1;100;53.24
93;30;0;6.13;-1;0;24.47;50;25.7
94;30;50;31.85;-1;0;52.84;100;53.46
95;31;0;5.23;-1;0;25.46;50;26.75
96;31;50;29.45;-1;0;55.24;100;56.13
97;31;100;59.03;-1;0;85.44;150;86.89
98;31;150;89.92;-1;0;117.26;200;118.33
99;32;0;6.13;-1;0;25.7;50;26.89
100;32;50;31.95;-1;0;54.5;100;54.9
101;33;0;4.68;-1;0;23.82;50;25.29
102;33;50;29.2;-1;0;51.46;100;52.67
103;33;100;55.92;-1;0;78.96;150;80.28
104;33;150;83.27;-1;0;107.9;200;108.26
105;34;0;4.74;-1;0;23.28;50;24.41
106;34;50;28.03;-1;0;50.5;100;51.66
107;34;100;55.16;-1;0;77.66;150;78.94
108;34;150;82.26;-1;0;106.48;200;106.87
109;35;0;-1;-1;0;-1;50;24.75
110;35;50;-1;-1;0;-1;100;52.64
111;35;100;-1;-1;0;-1;150;80.99
112;35;150;-1;-1;0;-1;200;108.97
113;36;0;5.47;-1;0;22.75;50;24.14
114;36;50;28.07;-1;0;49.67;100;50.85
115;36;100;54.63;-1;0;77.37;150;78.48
116;36;150;82.81;-1;0;105.83;200;106.34
117;37;0;5.14;-1;0;26.75;50;28.01
118;37;50;31.22;-1;0;56.89;100;58.3
119;37;100;60.89;-1;0;88.43;150;89.71
120;37;150;92.49;-1;0;120.45;200;120.99
121;38;0;7.51;-1;0;29.11;50;30.26
122;38;50;36.69;-1;0;63.19;100;64.28
123;38;100;70.99;-1;0;97.77;150;98.29
124;38;150;104.67;-1;0;132.53;200;133.4
125;39;0;7.52;-1;0;28.69;50;29.41
126;39;50;36.37;-1;0;61.72;100;63.1
127;39;100;70;-1;0;96.01;150;97.34
128;39;150;104.51;-1;0;131.91;200;132.82
129;40;0;4.62;-1;0;22.06;50;23.15
130;40;50;26.75;-1;0;47.58;100;47.9
131;41;0;6.73;-1;0;24.98;50;26.04
132;41;50;31.63;-1;0;52.8;100;53.01
133;42;0;6.54;-1;0;24.48;50;25.61
134;42;50;31.37;-1;0;52.3;100;52.86
135;43;0;5.15;-1;0;25.92;50;27.15
136;43;50;30.02;-1;0;55.52;100;56.71
137;43;100;59.88;-1;0;85.9;150;87.06
138;43;150;90.34;-1;0;116.58;200;117.3
139;44;0;5.81;-1;0;23.94;50;24.94
140;44;50;29.06;-1;0;51;100;52
141;44;100;55.51;-1;0;78.2;150;79.35
142;44;150;83.17;-1;0;106.54;200;106.91
143;45;0;-1;-1;0;-1;50;24.22
144;45;50;-1;-1;0;-1;100;51.16
145;45;100;-1;-1;0;-1;150;78.86
146;45;150;-1;-1;0;-1;200;106.88
147;46;0;4.69;-1;0;22.84;50;23.91
148;46;50;27.64;-1;0;49.5;100;50.74
149;46;100;54.38;-1;0;77.28;150;78.55
150;46;150;82.17;-1;0;106.7;200;106.96
151;47;0;4.36;-1;0;22.57;50;23.77
152;47;50;26.92;-1;0;49.53;100;50.66
153;47;100;53.44;-1;0;76.56;150;78.16
154;47;150;80.73;-1;0;106.01;200;106.49
155;48;0;5.64;-1;0;23.42;50;24.74
156;48;50;28.54;-1;0;50.86;100;51.92
157;48;100;55.87;-1;0;78.48;150;79.68
158;48;150;84.02;-1;0;106.9;200;107.44
159;49;0;4.98;-1;0;24.18;50;25.48
160;49;50;28.92;-1;0;51.64;100;53.03
161;49;100;55.9;-1;0;79.33;150;80.67
162;49;150;83.4;-1;0;107.58;200;107.84
163;50;0;-1;-1;0;-1;50;23.41
165;52;0;-1;-1;0;-1;50;23.54
166;53;0;6.5;-1;0;25.24;50;26.59
167;53;50;32.06;-1;0;53.44;100;53.64
168;54;0;5.27;-1;0;26.23;50;27.29
169;54;50;33.29;-1;0;58.84;100;59.97
170;55;0;6.16;-1;0;25.92;50;26.83
171;55;50;33.3;-1;0;57.6;100;57.83
172;56;0;4.62;-1;0;25.3;50;26.41
173;56;50;29.66;-1;0;54.69;100;54.95
174;57;0;5.97;-1;0;24.32;50;25.53
175;57;50;29.35;-1;0;51.98;100;53.03
176;57;100;56.58;-1;0;79.82;150;81.1
177;57;150;85.07;-1;0;108.2;200;108.47
178;58;0;5.28;-1;0;24.65;50;25.77
179;58;50;29.26;-1;0;52.51;100;53.74
180;58;100;56.72;-1;0;80.92;150;82.03
181;58;150;84.89;-1;0;110.11;200;110.41
182;59;0;6.1;-1;0;24.44;50;25.75
183;59;50;31.16;-1;0;52.76;100;52.97
184;60;0;6.4;-1;0;24.55;50;25.63
185;60;50;31.79;-1;0;52.34;100;53
186;61;0;5.17;-1;0;22.71;50;23.41
187;62;0;4.66;-1;0;23.14;50;23.39
188;63;0;5.66;-1;0;23.63;50;24.9
189;63;50;28.83;-1;0;50.89;100;51.97
190;63;100;55.9;-1;0;78.78;150;79.91
191;63;150;84.26;-1;0;107.08;200;107.6
192;64;0;4.85;-1;0;23.74;50;25.16
193;64;50;28.49;-1;0;51.34;100;52.47
194;64;100;55.21;-1;0;78.53;150;80.1
195;64;150;82.74;-1;0;107.74;200;108.07
196;65;0;5.15;-1;0;25.38;50;26.68
197;65;50;29.32;-1;0;54.53;100;55.74
198;65;100;58.48;-1;0;84.4;150;85.91
199;65;150;88.49;-1;0;116.34;200;116.55
200;66;0;5.88;-1;0;24.72;50;26.22
201;66;50;30;-1;0;53.84;100;54.07
202;67;0;5.8;-1;0;27.02;50;27.95
203;68;0;4.96;-1;0;28.59;50;28.69
204;68;50;33.56;-1;0;62.17;100;62.47
205;68;100;68.01;-1;0;100.02;150;100.79
206;68;150;104.47;-1;0;132.15;200;132.35
207;69;0;6.27;-1;0;26.54;50;27.52
208;69;50;33.31;-1;0;55.75;100;56.77
209;69;100;62.66;-1;0;85.05;150;86.27
210;69;150;92.55;-1;0;116.08;200;116.42
211;70;0;6.61;-1;0;26.89;50;28.02
212;70;50;33.98;-1;0;56.77;100;58.34
213;70;100;62.43;-1;0;87.41;150;88.27
214;70;150;92.68;-1;0;117.53;200;117.7
215;71;0;6.87;-1;0;26.57;50;27.88
216;71;50;34.02;-1;0;57.09;100;58.2
217;71;100;63.47;-1;0;88.49;150;89.79
218;71;150;95.64;-1;0;120.25;200;120.63
219;72;0;5.01;-1;0;27.27;50;28.5
220;72;50;30.93;-1;0;57.25;100;58.54
221;72;100;60.81;-1;0;87.89;150;89.58
222;72;150;91.67;-1;0;121.61;200;121.86
223;73;0;3.81;-1;0;26.92;50;27.99
224;73;50;30.4;-1;0;56.92;100;58.2
225;73;100;60.38;-1;0;87.6;150;88.92
226;73;150;91.16;-1;0;119.66;200;120.04
227;74;0;5;-1;0;27.92;50;28.89
228;74;50;32.71;-1;0;58.67;100;60.17
229;74;100;63.68;-1;0;89.97;150;91.45
230;74;150;94.72;-1;0;121.61;200;121.92
231;75;0;4.76;-1;0;26.43;50;27.65
232;75;50;30.93;-1;0;56.87;100;58.07
233;75;100;60.88;-1;0;87.51;150;88.97
234;75;150;91.64;-1;0;119.39;200;119.54
235;76;0;4.33;-1;0;25.75;50;27.01
236;76;50;30.26;-1;0;55.09;100;56.27
237;76;100;59.46;-1;0;84.06;150;85.37
238;76;150;88.58;-1;0;113.58;200;114.83
239;76;200;118.01;-1;0;143;250;144.16
240;76;250;147.14;-1;0;172.34;300;173.63
241;76;300;176.87;-1;0;202;350;203.22
242;76;350;206.22;-1;0;231.86;400;233.21
243;76;400;236.32;-1;0;261.99;450;263.23
244;76;450;266.26;-1;0;292.2;500;293.51
245;76;500;296.5;-1;0;322.3;550;323.54
246;76;550;326.47;-1;0;352.8;600;354
247;76;600;357.01;-1;0;382.74;650;383.97
248;76;650;386.72;-1;0;413.24;700;414.67
249;76;700;417.46;-1;0;443.24;750;444.55
250;76;750;447.91;-1;0;472.7;800;473.07
251;77;0;6.45;-1;0;26.38;50;27.77
252;77;50;34.18;-1;0;55.85;100;57.2
253;77;100;63.61;-1;0;85.59;150;86.84
254;77;150;93.61;-1;0;116.33;200;116.63
255;78;0;6.37;-1;0;26.35;50;27.52
256;78;50;33.37;-1;0;56.17;100;57.59
257;78;100;62.88;-1;0;86.33;150;87.55
258;78;150;91.31;-1;0;116.97;200;117.06
259;79;0;5.89;-1;0;24.75;50;25.86
260;79;50;29.58;-1;0;52.97;100;53.34
261;80;0;5.47;-1;0;28.47;50;28.63
262;80;50;33.71;-1;0;61.85;100;62.32
263;80;100;68.25;-1;0;100.15;150;100.61
264;80;150;104.35;-1;0;131.99;200;132.12
265;81;0;5.53;-1;0;25.65;50;27.02
266;81;50;30.12;-1;0;55.12;100;56.68
267;81;100;59.73;-1;0;85.53;150;87.13
268;81;150;90.07;-1;0;117.15;200;117.31
269;82;0;3.54;-1;0;26.9;50;28.16
270;82;50;30.7;-1;0;57.49;100;58.56
271;82;100;60.84;-1;0;88.94;150;90.02
272;82;150;92.16;-1;0;121.32;200;121.47
273;83;0;-1;-1;0;-1;50;28.39
274;83;50;-1;-1;0;-1;100;59.48
275;83;100;-1;-1;0;-1;150;90.41
276;83;150;-1;-1;0;-1;200;120.61
277;84;0;4.45;-1;0;26.16;50;27.44
278;84;50;30.12;-1;0;56.1;100;57.45
279;84;100;60.09;-1;0;87.5;150;88.81
280;84;150;91.2;-1;0;119.62;200;120.06
281;85;0;4.83;-1;0;21.73;50;21.86
282;86;0;-1;-1;0;-1;50;22.19
283;87;0;6.03;-1;0;25.29;50;25.3
284;88;0;6.12;-1;0;26.3;50;26.35
285;89;0;6.27;-1;0;24.23;50;24.34
286;89;50;31.75;-1;0;51.64;100;52.31
287;90;0;6.26;-1;0;31.25;50;32.23
288;91;0;6.14;-1;0;24.63;50;25.98
289;91;50;30.04;-1;0;53.3;100;53.32
290;92;0;-1;-1;0;-1;50;21.67
291;93;0;4.51;-1;0;21.55;50;21.95
292;94;0;5.75;-1;0;25.52;50;25.53
293;95;0;6.22;-1;0;25.91;50;26.07
294;96;0;-1;-1;0;-1;50;28.2
295;96;50;-1;-1;0;-1;100;57.74
296;96;100;-1;-1;0;-1;150;88.05
297;96;150;-1;-1;0;-1;200;118.64
298;97;0;-1;-1;0;-1;50;26.56
299;97;50;-1;-1;0;-1;100;55.72
300;97;100;-1;-1;0;-1;150;85.28
301;97;150;-1;-1;0;-1;200;116.37
302;98;0;5.32;-1;0;28.07;50;28.2
303;98;50;33.26;-1;0;61.34;100;61.95
304;98;100;68.31;-1;0;100.06;150;100.65
305;98;150;104.31;-1;0;133.14;200;133.22
306;99;0;5.99;-1;0;27.53;50;27.7
307;99;50;32.45;-1;0;59.27;100;59.72
308;99;100;64.05;-1;0;92.21;150;93.78
309;99;150;97.35;-1;0;125.91;200;126.23
310;99;200;131.71;-1;0;162.73;250;163.26
311;99;250;168.57;-1;0;199.57;300;200.97
312;99;300;203.87;-1;0;230.51;350;232.05
313;99;350;234.03;-1;0;261.91;400;262.07
314;100;0;6.64;-1;0;24.55;50;25.93
315;100;50;32.97;-1;0;52.73;100;52.96
316;101;0;5.43;-1;0;26.64;50;28.02
317;101;50;34.52;-1;0;59.12;100;60.3
318;102;0;5.48;-1;0;23.5;50;23.7
319;102;50;31.18;-1;0;51.24;100;51.26
320;103;0;4.31;-1;0;22.22;50;23.28
321;103;50;27.06;-1;0;47.51;100;47.98
322;104;0;7.26;-1;0;28.58;50;29.68
323;104;50;35.95;-1;0;61.05;100;61.27
324;105;0;5.51;-1;0;31.01;50;31.5
325;105;50;37.26;-1;0;67.47;100;68.22
326;106;0;6.07;-1;0;25.91;50;26.39
327;106;50;32.5;-1;0;57.43;100;58.2
328;107;0;4.01;-1;0;25.12;50;26.19
329;107;50;29.47;-1;0;54.68;100;54.74
330;108;0;4.57;-1;0;25.81;50;26.93
331;108;50;30.12;-1;0;55.2;100;56.29
332;108;100;59.29;-1;0;84.28;150;85.35
333;108;150;88.11;-1;0;113.18;200;114.68
334;108;200;117.67;-1;0;142.5;250;143.87
335;108;250;146.8;-1;0;172.3;300;173.58
336;108;300;176.32;-1;0;201.64;350;202.77
337;108;350;205.51;-1;0;231.24;400;232.51
338;108;400;235.48;-1;0;260.87;450;262.11
339;108;450;264.98;-1;0;290.8;500;292.08
340;108;500;294.76;-1;0;320.76;550;321.96
341;108;550;324.89;-1;0;351.32;600;352.52
342;108;600;355.32;-1;0;381.1;650;382.63
343;108;650;385.1;-1;0;412.58;700;413.94
344;108;700;416.98;-1;0;442.63;750;443.95
345;108;750;447.04;-1;0;472.42;800;472.85
346;109;0;-1;-1;0;-1;50;21.81
347;110;0;-1;-1;0;-1;50;25.46
348;111;0;-1;-1;0;-1;50;22.02
349;112;0;6.47;-1;0;24.99;50;26.08
350;112;50;31.35;-1;0;53.09;100;53.22
351;113;0;5.26;-1;0;27.29;50;27.79
352;113;50;33.7;-1;0;59.64;100;60.6
353;114;0;5.63;-1;0;22.92;50;23.68
354;114;50;30.53;-1;0;51.45;100;51.46
355;115;0;-1;-1;0;-1;50;23.18
356;115;50;-1;-1;0;-1;100;47.82
357;116;0;6.13;-1;0;24.69;50;24.89
358;117;0;6.1;-1;0;24.65;50;24.72
359;118;0;5.65;-1;0;24.11;50;24.42
360;119;0;5.95;-1;0;23.52;50;23.8
362;121;0;5.73;-1;0;24.12;50;24.47
363;122;0;5.83;-1;0;24.43;50;24.92
364;123;0;6.42;-1;0;24.86;50;24.92
365;124;0;5.31;-1;0;24.21;50;24.51
366;125;0;-1;-1;0;-1;50;24.32
367;126;0;4.06;-1;0;23.81;50;24.17
368;127;0;5.21;-1;0;23.96;50;24.17
369;128;0;5.06;-1;0;23.9;50;23.97
370;129;0;-1;-1;0;-1;50;24.29
371;130;0;5.5;-1;0;24.24;50;24.65
372;131;0;4.87;-1;0;24.64;50;24.67
373;132;0;5.64;-1;0;24.08;50;24.59
374;133;0;5.93;-1;0;25.21;50;25.65
375;134;0;6.51;-1;0;25.73;50;25.76
376;135;0;-1;-1;0;-1;50;25.3
377;136;0;6.32;-1;0;25.57;50;25.59
378;137;0;5.95;-1;0;25.69;50;25.87
379;138;0;6.51;-1;0;25.73;50;25.85
380;139;0;6.29;-1;0;25.71;50;25.84
381;140;0;5.12;-1;0;26.77;50;27.13
382;141;0;5.99;-1;0;27.13;50;27.54
383;142;0;5.61;-1;0;26.16;50;26.68
384;143;0;5.83;-1;0;25.99;50;26.21
385;144;0;5.83;-1;0;26.11;50;26.55
386;145;0;5.87;-1;0;26.78;50;27.1
387;146;0;6.08;-1;0;26.67;50;27.13
388;147;0;6;-1;0;26.48;50;27.3
389;148;0;5.44;-1;0;30.03;50;30.72
390;149;0;5.65;-1;0;30.15;50;30.35
391;150;0;5.77;-1;0;30.05;50;30.23
392;151;0;5.79;-1;0;28.91;50;29.35
393;152;0;5.82;-1;0;29.73;50;30.22
394;153;0;5.05;-1;0;29.32;50;30.19
395;154;0;6.18;-1;0;29.37;50;30.31
396;155;0;6.29;-1;0;29.81;50;30.77
397;156;0;5.5;-1;0;22.91;50;23.54
399;158;0;5.06;-1;0;23.52;50;23.56
400;159;0;4.89;-1;0;23.17;50;23.18
401;160;0;4.23;-1;0;22.76;50;23.01
402;161;0;5.17;-1;0;22.57;50;23.08
403;162;0;5.23;-1;0;22.83;50;23
404;163;0;4.99;-1;0;22.93;50;23.14
405;164;0;5.08;-1;0;22.82;50;23.09
406;165;0;7.13;-1;0;27.41;50;27.85
407;166;0;7.18;-1;0;27.25;50;27.9
408;167;0;6.91;-1;0;27.31;50;27.46
409;168;0;6.31;-1;0;26.85;50;27.36
410;169;0;6.64;-1;0;27.38;50;27.74
411;170;0;7.1;-1;0;27.54;50;28.16
412;171;0;7.01;-1;0;27.83;50;28.01
413;172;0;3.69;-1;0;21.87;50;21.92
414;173;0;4.9;-1;0;21.4;50;21.69
415;174;0;2.65;-1;0;21.32;50;21.61
416;175;0;3.75;-1;0;21.58;50;21.73
417;176;0;4.14;-1;0;21.68;50;21.8
418;177;0;4.17;-1;0;21.98;50;22.19
419;178;0;6.32;-1;0;26.24;50;26.74
420;178;50;33.23;-1;0;57.83;100;58.1
423;180;0;5.38;-1;0;26.03;50;26.88
424;180;50;31.15;-1;0;57.11;100;57.65
425;181;0;5.57;-1;0;26.49;50;26.59
426;181;50;33.12;-1;0;57.52;100;57.56
427;182;0;6;-1;0;26.79;50;26.89
428;182;50;32.15;-1;0;56.51;100;57.37
429;183;0;6.53;-1;0;26.11;50;26.94
430;183;50;34.5;-1;0;57.93;100;58.05
431;184;0;6.63;-1;0;26.91;50;27.09
432;184;50;34.04;-1;0;57.93;100;58.41
433;185;0;6.31;-1;0;26.28;50;26.54
434;185;50;31.45;-1;0;57.58;100;58.21
435;186;0;5.19;-1;0;24.1;50;25.83
436;186;50;28.72;-1;0;53.41;100;53.56
437;187;0;5.07;-1;0;25.12;50;26.14
438;187;50;29.97;-1;0;53.52;100;53.69
439;188;0;-1;-1;0;-1;50;25.75
440;188;50;-1;-1;0;-1;100;53.44
441;189;0;-1;-1;0;-1;50;25.67
442;189;50;-1;-1;0;-1;100;53.05
443;190;0;4.93;-1;0;24.79;50;25.72
444;190;50;29.3;-1;0;53.17;100;53.74
445;191;0;5.71;-1;0;24.43;50;25.56
446;191;50;29.97;-1;0;53.29;100;53.43
447;192;0;5.7;-1;0;24.46;50;25.89
448;192;50;29.22;-1;0;53.82;100;54.15
449;193;0;4.95;-1;0;22.08;50;23.05
450;193;50;26.57;-1;0;48.05;100;48.08
451;194;0;5.09;-1;0;21.63;50;22.5
452;194;50;26.85;-1;0;47.21;100;47.37
453;195;0;4.29;-1;0;21.72;50;22.7
454;195;50;25.44;-1;0;47.24;100;47.45
455;196;0;4.76;-1;0;21.86;50;22.83
456;196;50;27.32;-1;0;47.34;100;47.74
457;197;0;4.33;-1;0;22.38;50;23.41
458;197;50;26.36;-1;0;47.63;100;47.84
459;198;0;5.09;-1;0;22.64;50;23.55
460;198;50;27.55;-1;0;48.35;100;48.47
461;199;0;5.05;-1;0;22.14;50;23.13
462;199;50;26.49;-1;0;48.24;100;48.3
463;200;0;5.62;-1;0;23.62;50;23.65
464;200;50;30.88;-1;0;51.26;100;51.43
465;201;0;5.77;-1;0;24.13;50;24.21
