idNageur;Prénom;Nom;Sexe;DateDeNaissance;Nationalité;Club;idCourse;idCompetition;LongeurBassin;DistanceCourse;StyleDeNage;Round;Date;TempsDebutCourse;TempsFinalCourse;idAnalyse
319802;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;121;3;50;2;1;2;20210730;245.6;120.86;392
842444;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;122;3;50;1;4;1;20210730;366.43;120.39;393
158014;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;122;3;50;1;4;1;20210730;6.1;51.53;394
629072;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;122;3;50;1;4;1;20210730;3.5;51.32;395
961314;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;122;3;50;1;4;1;20210730;6.68;21.97;396
1727717;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;122;3;50;1;4;1;20210730;7.22;21.65;397
299;Caeleb;DRESSEL;m;19960816;USA;b'';122;3;50;1;4;1;20210730;5.96;24.82;398
232;Kristian;GKOLOMEEV;m;19930704;GRE;b'';122;3;50;1;4;1;20210730;5.96;24.12;399
301;Bruno;FRATUS;m;19890630;BRA;b'';122;3;50;1;4;1;20210730;4.14;24.69;400
348;Vladyslav;BUKHOV;m;20020705;UKR;b'';122;3;50;1;4;1;20210730;7.22;21.32;401
348;Vladyslav;BUKHOV;m;20020705;UKR;b'';122;3;50;1;4;1;20210730;6.82;21.66;402
233;Thom;DE BOER;m;19911224;NED;b'';122;3;50;1;4;1;20210730;6.67;21.67;403
35;Kliment;KOLESNIKOV;m;20000709;RUS;b'';122;3;50;1;4;1;20210730;4.6;21.73;405
302;Michael;ANDREW;m;19990418;USA;b'';122;3;50;1;4;1;20210730;6.67;21.75;406
300;Vladimir;MOROZOV;m;19920616;RUS;b'';122;3;50;1;4;1;20210730;7.22;21.86;407
1172496;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;123;3;50;8;5;1;20210730;6.79;21.88;408
764954;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;123;3;50;8;5;1;20210730;6.69;21.89;409
1376245;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;123;3;50;8;5;1;20210730;6.79;21.92;410
319802;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;123;3;50;8;5;1;20210730;14.21;52.77;411
158014;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;124;3;50;1;4;2;20210731;66.99;59.94;412
842444;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;124;3;50;1;4;2;20210731;126.94;52.05;413
299;Caeleb;DRESSEL;m;19960816;USA;b'';124;3;50;1;4;2;20210731;178.98;48.65;414
232;Kristian;GKOLOMEEV;m;19930704;GRE;b'';124;3;50;1;4;2;20210731;5.31;21.53;415
302;Michael;ANDREW;m;19990418;USA;b'';124;3;50;1;4;2;20210731;9.95;21.87;416
301;Bruno;FRATUS;m;19890630;BRA;b'';124;3;50;1;4;2;20210731;9.94;21.42;417
233;Thom;DE BOER;m;19911224;NED;b'';124;3;50;1;4;2;20210731;9.94;21.6;418
961314;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;124;3;50;1;4;2;20210731;9.93;21.67;419
629072;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;124;3;50;1;4;2;20210731;5.76;24.76;420
1727717;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;124;3;50;1;4;2;20210731;6.76;24.63;421
229;Lorenzo;ZAZZERI;m;19940809;ITA;b'';124;3;50;1;4;2;20210731;5.76;24.08;422
2672695;Benjamin;PROUD;m;19940921;GBR;b'';124;3;50;1;4;2;20210731;5.28;21.6;423
158014;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;125;3;50;1;4;3;20210801;5.3;21.78;424
313;Emma;MCKEON;f;19940524;AUS;b'';125;3;50;1;4;3;20210801;45.08;21.75;425
1579632;Sarah;SJOESTROEM;f;19930817;SWE;b'';125;3;50;1;4;3;20210801;45.11;21.67;426
1727717;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;125;3;50;1;4;3;20210801;4.18;21.55;427
43;Ranomi;KROMOWIDJOJO;f;19900820;NED;b'';125;3;50;1;4;3;20210801;4.3;24.3;428
45;Katarzyna;WASICK;f;19920322;POL;b'';125;3;50;1;4;3;20210801;4.3;24.32;429
338;Qingfeng;WU;f;20030128;CHN;b'';125;3;50;1;4;3;20210801;4.31;24.07;430
335;Cate;CAMPBELL;f;19920520;AUS;b'';125;3;50;1;4;3;20210801;4.31;23.81;431
336;Abbey;WEITZEIL;f;19961203;USA;b'';125;3;50;1;4;3;20210801;4.32;24.21;432
299;Caeleb;DRESSEL;m;19960816;USA;b'';125;3;50;1;4;3;20210801;4.32;24.41;433
301;Bruno;FRATUS;m;19890630;BRA;b'';125;3;50;1;4;3;20210801;4.29;24.36;434
302;Michael;ANDREW;m;19990418;USA;b'';125;3;50;1;4;3;20210801;4.31;24.32;435
2672695;Benjamin;PROUD;m;19940921;GBR;b'';125;3;50;1;4;3;20210801;4.14;21.78;436
232;Kristian;GKOLOMEEV;m;19930704;GRE;b'';125;3;50;1;4;3;20210801;4.16;21.72;437
229;Lorenzo;ZAZZERI;m;19940809;ITA;b'';125;3;50;1;4;3;20210801;4.15;21.57;438
233;Thom;DE BOER;m;19911224;NED;b'';125;3;50;1;4;3;20210801;4.16;21.07;439
415;Lydia;JACOBY;f;20040228;USA;b'';127;3;50;2;3;3;20210727;4.16;21.72;440
472;Tatjana;SCHOENMAKER;f;19970709;RSA;b'';127;3;50;2;3;3;20210727;4.18;21.6;441
421;Lilly;KING;f;19970210;USA;b'';127;3;50;2;3;3;20210727;4.16;21.79;442
367;Evgeniia;CHIKUNOVA;f;20041117;RUS;b'';127;3;50;2;3;3;20210727;6.18;66.19;443
189;Yuliya;EFIMOVA;f;19920403;RUS;b'';127;3;50;2;3;3;20210727;6.19;66.02;444
191;Sophie;HANSSON;f;19980802;SWE;b'';127;3;50;2;3;3;20210727;6.18;64.95;445
364;Martina;CARRARO;f;19930621;ITA;b'';127;3;50;2;3;3;20210727;6.2;65.22;446
442;Mona;MC SHARRY;f;20000821;IRL;b'';127;3;50;2;3;3;20210727;6.16;65.54;447
196;Adam;PEATY;m;19941228;GBR;b'';128;3;50;2;3;3;20210726;6.18;66.07;448
199;Arno;KAMMINGA;m;19951022;NED;b'';128;3;50;2;3;3;20210726;6.22;65.9;449
195;Nicolo;MARTINENGHI;m;19990801;ITA;b'';128;3;50;2;3;3;20210726;6.18;66.94;450
302;Michael;ANDREW;m;19990418;USA;b'';128;3;50;2;3;3;20210726;6.13;59.36;451
249;James;WILBY;m;19931112;GBR;b'';128;3;50;2;3;3;20210726;6.1;58.84;452
1347062;Andrew;WILSON;m;19930916;USA;b'';128;3;50;2;3;3;20210726;6.12;58.33;453
197;Ilya;SHYMANOVICH;m;19940802;BLR;b'';128;3;50;2;3;3;20210726;6.09;57.37;454
502;Zibei;YAN;m;19951012;CHN;b'';128;3;50;2;3;3;20210726;6.11;58.0;455
444;Kaylee;MCKEOWN;f;20010712;AUS;b'';129;3;50;2;2;3;20210727;6.11;58.99;456
479;Regan;SMITH;f;20020209;USA;b'';129;3;50;2;2;3;20210727;6.13;58.99;458
496;Rhyan Elisabeth;WHITE;f;20000125;USA;b'';129;3;50;2;2;3;20210727;5.93;59.11;459
474;Emily;SEEBOHM;f;19920605;AUS;b'';129;3;50;2;2;3;20210727;5.91;58.7;460
225;Kathleen;DAWSON;f;19971003;GBR;b'';129;3;50;2;2;3;20210727;5.91;57.47;461
226;Kira;TOUSSAINT;f;19940522;NED;b'';129;3;50;2;2;3;20210727;5.92;58.05;462
289;Anastasia;GORBENKO;f;20030807;ISR;b'';129;3;50;2;2;3;20210727;5.93;57.72;463
246;Evgeny;RYLOV;m;19960923;RUS;b'';129;3;50;2;2;3;20210727;5.92;58.43;464
35;Kliment;KOLESNIKOV;m;20000709;RUS;b'';129;3;50;2;2;3;20210727;5.93;58.45;465
454;Ryan;MURPHY;m;19950702;USA;b'';129;3;50;2;2;3;20210727;5.94;59.53;466
208;Thomas;CECCON;m;20010127;ITA;b'';129;3;50;2;2;3;20210727;11.59;52.78;467
501;Jiayu;XU;m;19950819;CHN;b'';129;3;50;2;2;3;20210727;11.63;51.98;468
37;Hugo;GONZALEZ DE OLIVEIRA;m;19990219;ESP;b'';129;3;50;2;2;3;20210727;11.62;52.79;469
426;Mitch;LARKIN;m;20000709;AUS;b'';129;3;50;2;2;3;20210727;11.63;52.19;470
36;Robert-Andrei;GLINTA;m;19970418;ROU;b'';129;3;50;2;2;3;20210727;11.61;52.0;471
313;Emma;MCKEON;f;19940524;AUS;b'';130;3;50;2;4;3;20210730;11.62;52.3;472
403;Siobhan Bernadette;HAUGHEY;f;19971231;HKG;b'';130;3;50;2;4;3;20210730;11.63;52.51;473
335;Cate;CAMPBELL;f;19920520;AUS;b'';130;3;50;2;4;3;20210730;11.62;52.95;474
333;Penny;OLEKSIAK;f;20000613;CAN;b'';130;3;50;2;4;3;20210730;6.97;53.23;475
1579632;Sarah;SJOESTROEM;f;19930817;SWE;b'';130;3;50;2;4;3;20210730;6.98;52.59;476
2291767;Femke;HEEMSKERK;f;19870921;NED;b'';130;3;50;2;4;3;20210730;7.0;52.52;477
48;Anna;HOPKIN;f;19960424;GBR;b'';130;3;50;2;4;3;20210730;7.08;51.96;478
336;Abbey;WEITZEIL;f;19961203;USA;b'';130;3;50;2;4;3;20210730;6.99;52.27;479
299;Caeleb;DRESSEL;m;19960816;USA;b'';118;3;50;2;4;3;20210729;7.0;52.68;480
340;Kyle;CHALMERS;m;19980625;AUS;b'';118;3;50;2;4;3;20210729;7.01;52.79;481
35;Kliment;KOLESNIKOV;m;20000709;RUS;b'';118;3;50;2;4;3;20210729;6.99;52.83;482
347;Sunwoo;HWANG;m;20030521;KOR;b'';118;3;50;2;4;3;20210729;8.94;48.1;483
218;Alessandro;MIRESSI;m;19981002;ITA;b'';118;3;50;2;4;3;20210729;8.95;48.04;484
217;David;POPOVICI;m;20040915;ROU;b'';118;3;50;2;4;3;20210729;8.92;47.86;485
219;Nandor;NEMETH;m;19991119;HUN;b'';118;3;50;2;4;3;20210729;8.96;47.44;486
299;Caeleb;DRESSEL;m;19960816;USA;b'';131;3;50;2;1;3;20210731;8.96;47.02;487
242;Kristof;MILAK;m;20000220;HUN;b'';131;3;50;2;1;3;20210731;8.95;47.82;488
240;Noe;PONTI;m;20010601;SUI;b'';131;3;50;2;1;3;20210731;8.93;47.08;489
209;Andrei;MINAKOV;m;20020317;RUS;b'';131;3;50;2;1;3;20210731;3.22;50.92;490
244;Jakub;MAJERSKI;m;20000818;POL;b'';131;3;50;2;1;3;20210731;3.24;50.88;491
487;Matthew;TEMPLE;m;19990620;AUS;b'';131;3;50;2;1;3;20210731;3.23;50.74;492
437;Luis Carlos;MARTINEZ;m;19951211;GUA;b'';131;3;50;2;1;3;20210731;3.25;49.45;493
241;Josif;MILADINOV;m;20030623;BUL;b'';131;3;50;2;1;3;20210731;3.23;49.68;494
330;Yui;OHASHI;f;19951018;JPN;b'';132;3;50;3;5;3;20210728;3.23;51.49;495
492;Alex;WALSH;f;20010731;USA;b'';132;3;50;3;5;3;20210728;3.25;50.92;496
380;Kate;DOUGLASS;f;20011117;USA;b'';132;3;50;3;5;3;20210728;3.25;51.09;497
287;Abbie;WOOD;f;19990302;GBR;b'';132;3;50;3;5;3;20210728;6.05;132.38;498
327;Yiting;YU;f;20050905;CHN;b'';132;3;50;3;5;3;20210728;6.08;128.52;499
329;Sydney;PICKREM;f;19970521;CAN;b'';132;3;50;3;5;3;20210728;6.04;128.65;500
497;Alicia;WILSON;f;20000305;GBR;b'';132;3;50;3;5;3;20210728;6.05;129.15;502
308;Lewis;CLAREBURT;m;19990704;NZL;b'';133;3;50;3;5;3;20210730;6.06;129.57;503
1506752;Jérémy;DESPLANCHES;m;19940807;SUI;b'';133;3;50;3;5;3;20210730;6.12;58.96;504
304;Daiya;SETO;m;19940524;JAP;b'';133;3;50;3;5;3;20210730;6.14;130.05;505
306;Shun;WANG;m;19940211;CHN;b'';133;3;50;3;5;3;20210730;6.06;132.86;506
271;Duncan W;SCOTT;m;19970506;GBR;b'';133;3;50;3;5;3;20210730;6.15;117.7;507
302;Michael;ANDREW;m;19990418;USA;b'';133;3;50;3;5;3;20210730;6.14;116.17;508
399;Kosuke;HAGINO;m;19940815;JPN;b'';133;3;50;3;5;3;20210730;6.17;116.22;509
275;Laszlo;CSEH;m;19851203;HUN;b'';133;3;50;3;5;3;20210730;6.13;115.0;510
464;Molly;RENSHAW;f;19960506;GBR;b'';134;3;50;3;3;3;20210730;6.13;115.28;511
421;Lilly;KING;f;19970210;USA;b'';134;3;50;3;3;3;20210730;6.15;117.31;512
427;Annie;LAZOR;f;19940817;USA;b'';134;3;50;3;3;3;20210730;6.15;117.49;513
472;Tatjana;SCHOENMAKER;f;19970709;RSA;b'';134;3;50;3;3;3;20210730;6.16;117.68;514
367;Evgeniia;CHIKUNOVA;f;20041117;RUS;b'';134;3;50;3;3;3;20210730;6.07;129.04;515
373;Kaylene;CORBETT;f;19990615;RSA;b'';134;3;50;3;3;3;20210730;0.0;225.39;516
287;Abbie;WOOD;f;19990302;GBR;b'';134;3;50;3;3;3;20210730;0.0;223.52;517
896846;Fanny;LECLUYSE;f;19920311;BEL;b'';134;3;50;3;3;3;20210730;0.0;224.88;518
262;Anton;CHUPKOV;m;19970222;RUS;b'';135;3;50;3;3;3;20210729;2.08;224.07;519
260;Matti;MATTSSON;m;19931005;FIN;b'';135;3;50;3;3;3;20210729;0.0;224.07;520
199;Arno;KAMMINGA;m;19951022;NED;b'';135;3;50;3;3;3;20210729;0.0;-1.0;521
482;Izaac;STUBBLETY-COOK;m;19990104;AUS;b'';135;3;50;3;3;3;20210729;0.0;223.94;522
249;James;WILBY;m;19931112;GBR;b'';135;3;50;3;3;3;20210729;0.0;223.36;523
384;Nic;FINK;m;19930703;USA;b'';135;3;50;3;3;3;20210729;0.0;275.98;524
453;Ryuya;MURA;m;19960703;JPN;b'';135;3;50;3;3;3;20210729;0.0;274.9;525
2888573;Erik;PERSSON;m;19940112;SWE;b'';135;3;50;3;3;3;20210729;0.0;272.08;526
467;Taylor;RUCK;f;20000528;CAN;b'';137;3;50;3;2;3;20210731;0.0;272.76;527
444;Kaylee;MCKEOWN;f;20010712;AUS;b'';137;3;50;3;2;3;20210731;0.0;275.13;528
496;Rhyan Elisabeth;WHITE;f;20000125;USA;b'';137;3;50;3;2;3;20210731;0.0;277.75;529
474;Emily;SEEBOHM;f;19920605;AUS;b'';137;3;50;3;2;3;20210731;0.0;280.65;530
354;Phoebe;BACON;f;20020812;USA;b'';137;3;50;3;2;3;20210731;4.82;115.88;531
439;Kylie;MASSE;f;19960118;CAN;b'';137;3;50;3;2;3;20210731;4.84;114.52;532
433;Yaxin;LIU;f;19990616;CHN;b'';137;3;50;3;2;3;20210731;4.85;114.93;533
460;Xuwei;PENG;f;20030115;CHN;b'';137;3;50;3;2;3;20210731;4.84;111.25;534
2204443;Radoslaw;KAWECKI;m;19910816;POL;b'';138;3;50;3;2;3;20210730;4.85;115.19;535
388;Nicolas;GARCIA SAIZ;m;20020618;ESP;b'';138;3;50;3;2;3;20210730;4.83;114.45;536
454;Ryan;MURPHY;m;19950702;USA;b'';138;3;50;3;2;3;20210730;4.9;115.46;537
246;Evgeny;RYLOV;m;19960923;RUS;b'';138;3;50;3;2;3;20210730;4.85;113.73;538
247;Luke;GREENBANK;m;19970917;GBR;b'';138;3;50;3;2;3;20210730;3.55;127.7;539
257;Adam;TELEGDY;m;19951101;HUN;b'';138;3;50;3;2;3;20210730;3.59;127.85;540
446;Bryce;MEFFORD;m;19981003;USA;b'';138;3;50;3;2;3;20210730;3.57;126.53;541
414;Ryosuke;IRIE;m;19900124;JPN;b'';138;3;50;3;2;3;20210730;3.62;123.86;542
266;Federica;PELLEGRINI;f;19880805;ITA;b'';139;3;50;3;4;3;20210728;3.59;125.65;543
50;Barbora;SEEMANOVA;f;20000401;CZE;b'';139;3;50;3;4;3;20210728;3.55;125.3;544
430;Kathleen;LEDECKY;f;20070317;USA;b'';139;3;50;3;4;3;20210728;3.55;129.48;545
490;Ariarne;TITMUS;f;20000907;AUS;b'';139;3;50;3;4;3;20210728;3.57;127.9;546
403;Siobhan Bernadette;HAUGHEY;f;19971231;HKG;b'';139;3;50;3;4;3;20210728;7.95;104.68;547
503;Junxuan;YANG;f;20020126;CHN;b'';139;3;50;3;4;3;20210728;7.97;105.01;548
333;Penny;OLEKSIAK;f;20000613;CAN;b'';139;3;50;3;4;3;20210728;7.96;105.78;549
499;Madison;WILSON;f;19940531;AUS;b'';139;3;50;3;4;3;20210728;7.96;104.26;550
217;David;POPOVICI;m;20040915;ROU;b'';140;3;50;3;4;3;20210727;7.96;105.12;551
270;Martin;MALYUTIN;m;19990705;RUS;b'';140;3;50;3;4;3;20210727;7.97;104.22;552
272;Danas;RAPSYS;m;19950521;LTU;b'';140;3;50;3;4;3;20210727;7.97;105.26;553
271;Duncan W;SCOTT;m;19970506;GBR;b'';140;3;50;3;4;3;20210727;7.97;104.66;554
3330643;Kieran;SMITH;m;20000520;USA;b'';140;3;50;3;4;3;20210727;5.94;115.91;555
221;Thomas;DEAN;m;20000502;GBR;b'';140;3;50;3;4;3;20210727;5.95;115.45;556
347;Sunwoo;HWANG;m;20030521;KOR;b'';140;3;50;3;4;3;20210727;5.98;115.21;557
470;Fernando;SCHEFFER;m;19980406;BRA;b'';140;3;50;3;4;3;20210727;5.94;113.5;558
235;Svetlana;CHIMROVA;f;19960415;RUS;b'';141;3;50;3;1;3;20210729;5.95;113.92;559
504;Liyan;YU;f;20000601;CHN;b'';141;3;50;3;1;3;20210729;5.98;115.01;560
418;Boglarka;KAPAS;f;19930422;HUN;b'';141;3;50;3;1;3;20210729;5.95;114.7;561
312;Yufei;ZHANG;f;19980419;CHN;b'';141;3;50;3;1;3;20210729;5.96;116.39;562
331;Hali;FLICKINGER;f;19940707;USA;b'';141;3;50;3;1;3;20210729;8.26;116.39;563
479;Regan;SMITH;f;20020209;USA;b'';141;3;50;3;1;3;20210729;8.27;119.06;564
314;Brianna;THROSSEL;f;19960210;AUS;b'';141;3;50;3;1;3;20210729;8.26;114.15;565
488;Alys Margaret;THOMAS;f;19901010;GBR;b'';141;3;50;3;1;3;20210729;8.27;113.27;566
368;Krzysztof;CHMIELEWSKI;m;20040608;POL;b'';142;3;50;3;1;3;20210728;8.28;114.72;567
252;Tamas;KENDERESI;m;19961213;HUN;b'';142;3;50;3;1;3;20210728;8.26;116.15;568
428;Chad;LE CLOS;m;19920412;RSA;b'';142;3;50;3;1;3;20210728;8.27;115.49;569
242;Kristof;MILAK;m;20000220;HUN;b'';142;3;50;3;1;3;20210728;8.29;117.32;570
376;Leonardo;DE DEUS;m;19910118;BRA;b'';142;3;50;3;1;3;20210728;6.36;128.24;571
245;Federico;BURDISSO;m;20010920;ITA;b'';142;3;50;3;1;3;20210728;6.38;124.68;572
358;Gunnar;BENTZ;m;19960103;USA;b'';142;3;50;3;1;3;20210728;6.38;126.39;573
409;Tomoru;HONDA;m;20011231;JPN;b'';142;3;50;3;1;3;20210728;6.38;126.17;574
290;Katinka;HOSSZU;f;19890503;HUN;b'';92;3;50;4;5;3;20210725;6.38;126.4;575
331;Hali;FLICKINGER;f;19940707;USA;b'';92;3;50;4;5;3;20210725;6.39;125.42;576
330;Yui;OHASHI;f;19951018;JPN;b'';92;3;50;4;5;3;20210725;6.39;128.48;577
324;Emma;WEYANT;f;20011224;USA;b'';92;3;50;4;5;3;20210725;6.39;128.26;578
296;Aimee;WILLMOTT;f;19930226;GBR;b'';92;3;50;4;5;3;20210725;7.83;127.24;579
323;Mireia;BELMONTE;f;19901110;ESP;b'';92;3;50;4;5;3;20210725;7.84;127.13;580
297;Viktoria;MIHALYVARI-FARKAS;f;20031126;HUN;b'';92;3;50;4;5;3;20210725;7.84;127.01;581
288;Ilaria;CUSINATO;f;19991005;ITA;b'';92;3;50;4;5;3;20210725;7.82;126.38;582
450;Jake;MITCHELL;m;20011222;USA;b'';143;3;50;4;4;3;20210725;7.85;128.19;583
445;Jack;MCLOUGHLIN;m;19950201;AUS;b'';143;3;50;4;4;3;20210725;7.84;127.93;584
378;Gabriele;DETTI;m;19940829;ITA;b'';143;3;50;4;4;3;20210725;7.86;128.42;585
452;Henning Bennet;MUHLLEITNER;m;19970715;GER;b'';143;3;50;4;4;3;20210725;7.85;128.88;586
353;Felix;AUBOECK;m;19961219;AUT;b'';143;3;50;4;4;3;20210725;16.16;142.65;587
500;Elijah;WINNINGTON;m;20000505;AUS;b'';143;3;50;4;4;3;20210725;16.16;139.92;588
398;Ahmed;HAFNAOUI;m;20021204;TUN;b'';143;3;50;4;4;3;20210725;16.14;140.84;590
1683523;David;AUBRY;m;19960101;FRA;MONTPELLIER METROPOLE NATATION;144;3;50;5;4;1;20210727;16.19;138.95;591
236;Louise;HANSSON;f;19961124;SWE;b'';145;3;50;2;1;3;20210928;16.18;140.88;592
316;Torri;HUSKE;f;20021207;USA;b'';145;3;50;2;1;3;20210928;16.18;142.06;593
313;Emma;MCKEON;f;19940524;AUS;b'';145;3;50;2;1;3;20210928;16.17;143.72;594
312;Yufei;ZHANG;f;19980419;CHN;b'';145;3;50;2;1;3;20210928;16.17;144.57;595
1579632;Sarah;SJOESTROEM;f;19930817;SWE;b'';145;3;50;2;1;3;20210928;7.24;480.16;596
319;Margaret;MACNEIL;f;20000226;CAN;b'';145;3;50;2;1;3;20210928;43.24;56.22;597
234;Anastasiya;SHKURDAI;f;20030103;BLR;b'';145;3;50;2;1;3;20210928;43.22;55.73;598
278;Alberto;RAZZETTI;m;19990602;ITA;b'';146;3;50;4;5;3;20210928;43.21;55.72;599
309;Chase;KALISZ;m;19940307;USA;b'';146;3;50;4;5;3;20210928;43.23;55.64;600
476;Brendon;SMITH;m;20000704;AUS;b'';146;3;50;4;5;3;20210928;43.22;56.91;601
308;Lewis;CLAREBURT;m;19990704;NZL;b'';146;3;50;4;5;3;20210928;43.26;55.59;602
1760402;David;VERRASZTO;m;19880822;HUN;b'';146;3;50;4;5;3;20210928;43.22;57.05;603
305;Jay;LITHERLAND;m;19950824;USA;b'';146;3;50;4;5;3;20210928;0.0;251.32;604
279;Max;LITCHFIELD;m;19950304;GBR;b'';146;3;50;4;5;3;20210928;0.0;249.42;605
